08 22 2008 , 13.420
08 25 2008 , 13.365
08 26 2008 , 13.572
08 27 2008 , 13.468
08 28 2008 , 13.495
08 29 2008 , 13.660
09 02 2008 , 13.770
09 03 2008 , 13.090
09 04 2008 , 12.830
09 05 2008 , 12.700
09 08 2008 , 12.410
09 09 2008 , 12.140
09 10 2008 , 11.150
09 11 2008 , 10.645
09 12 2008 , 10.780
09 15 2008 , 10.795
09 16 2008 , 11.045
09 17 2008 , 10.730
09 18 2008 , 12.800
09 19 2008 , 12.405
09 22 2008 , 13.400
09 23 2008 , 13.220
09 24 2008 , 13.335
09 25 2008 , 13.390
09 26 2008 , 13.200
09 29 2008 , 12.975
09 30 2008 , 12.970
10 01 2008 , 12.570
10 02 2008 , 11.800
10 03 2008 , 10.860
10 06 2008 , 11.380
10 07 2008 , 11.435
10 08 2008 , 11.900
10 09 2008 , 11.650
10 10 2008 , 10.500
10 13 2008 , 10.450
10 14 2008 , 10.925
10 15 2008 , 10.390
10 16 2008 , 10.250
10 17 2008 , 9.410
10 20 2008 , 9.610
10 21 2008 , 9.560
10 22 2008 , 9.835
10 23 2008 , 9.215
10 24 2008 , 9.035
10 27 2008 , 9.025
10 28 2008 , 8.780
10 29 2008 , 9.805
10 30 2008 , 9.785
10 31 2008 , 9.680
11 03 2008 , 9.750
11 04 2008 , 10.130
11 05 2008 , 10.455
11 06 2008 , 10.295
11 07 2008 , 10.150
11 10 2008 , 10.450
11 11 2008 , 9.625
11 12 2008 , 9.550
11 13 2008 , 9.100
11 14 2008 , 9.535
11 17 2008 , 9.330
11 18 2008 , 9.300
11 19 2008 , 9.350
11 20 2008 , 9.265
11 21 2008 , 9.380
11 24 2008 , 10.225
11 25 2008 , 10.270
11 26 2008 , 10.260
11 28 2008 , 10.330
12 01 2008 , 10.240
12 02 2008 , 9.200
12 03 2008 , 9.570
12 04 2008 , 9.480
12 05 2008 , 9.400
12 08 2008 , 10.235
12 09 2008 , 9.840
12 10 2008 , 9.825
12 11 2008 , 10.120
12 12 2008 , 10.050
12 15 2008 , 10.390
12 16 2008 , 10.470
12 17 2008 , 11.410
12 18 2008 , 11.330
12 19 2008 , 10.770
12 22 2008 , 10.829
12 23 2008 , 10.620
12 24 2008 , 10.290
12 26 2008 , 10.503
12 29 2008 , 10.965
12 30 2008 , 10.885
12 31 2008 , 10.790
01 02 2009 , 11.195
01 05 2009 , 10.920
01 06 2009 , 10.880
01 07 2009 , 11.410
01 08 2009 , 11.155
01 09 2009 , 11.290
01 12 2009 , 10.725
01 13 2009 , 10.710
01 14 2009 , 10.500
01 15 2009 , 10.530
01 16 2009 , 11.000
01 20 2009 , 11.345
01 21 2009 , 11.315
01 22 2009 , 11.430
01 23 2009 , 11.505
01 26 2009 , 12.100
01 27 2009 , 12.015
01 28 2009 , 11.963
01 29 2009 , 11.890
01 30 2009 , 12.475
02 02 2009 , 12.500
02 03 2009 , 12.270
02 04 2009 , 12.510
02 05 2009 , 12.740
02 06 2009 , 12.875
02 09 2009 , 13.005
02 10 2009 , 13.110
02 11 2009 , 13.325
02 12 2009 , 13.430
02 13 2009 , 13.330
02 17 2009 , 13.850
02 18 2009 , 14.035
02 19 2009 , 14.305
02 20 2009 , 14.488
02 23 2009 , 14.448
02 24 2009 , 14.365
02 25 2009 , 13.873
02 26 2009 , 13.675
02 27 2009 , 13.100
03 02 2009 , 13.090
03 03 2009 , 12.800
03 04 2009 , 12.710
03 05 2009 , 13.035
03 06 2009 , 13.235
03 09 2009 , 13.295
03 10 2009 , 12.830
03 11 2009 , 12.625
03 12 2009 , 12.965
03 13 2009 , 12.980
03 16 2009 , 13.000
03 17 2009 , 12.900
03 18 2009 , 12.665
03 19 2009 , 13.400
03 20 2009 , 13.600
03 23 2009 , 13.750
03 24 2009 , 13.540
03 25 2009 , 13.360
03 26 2009 , 13.510
03 27 2009 , 13.500
03 30 2009 , 13.340
03 31 2009 , 13.035
04 01 2009 , 12.830
04 02 2009 , 12.925
04 03 2009 , 13.030
04 06 2009 , 12.485
04 07 2009 , 12.305
04 08 2009 , 12.325
04 09 2009 , 12.265
04 13 2009 , 12.720
04 14 2009 , 12.695
04 15 2009 , 12.905
04 16 2009 , 12.270
04 17 2009 , 11.785
04 20 2009 , 12.100
04 21 2009 , 12.035
04 22 2009 , 12.150
04 23 2009 , 12.755
04 24 2009 , 12.915
04 27 2009 , 12.950
04 28 2009 , 12.395
04 29 2009 , 12.445
04 30 2009 , 12.770
05 01 2009 , 12.335
05 04 2009 , 12.465
05 05 2009 , 13.080
05 06 2009 , 13.310
05 07 2009 , 13.750
05 08 2009 , 13.800
05 11 2009 , 14.020
05 12 2009 , 13.910
05 13 2009 , 14.285
05 14 2009 , 13.805
05 15 2009 , 13.955
05 18 2009 , 13.780
05 19 2009 , 14.050
05 20 2009 , 14.345
05 21 2009 , 14.360
05 22 2009 , 14.490
05 26 2009 , 14.690
05 27 2009 , 14.520
05 28 2009 , 14.660
05 29 2009 , 15.400
06 01 2009 , 15.850
06 02 2009 , 15.945
06 03 2009 , 15.725
06 04 2009 , 15.385
06 05 2009 , 15.815
06 08 2009 , 15.280
06 09 2009 , 15.050
06 10 2009 , 15.105
06 11 2009 , 15.010
06 12 2009 , 15.320
06 15 2009 , 14.665
06 16 2009 , 14.235
06 17 2009 , 14.255
06 18 2009 , 14.229
06 19 2009 , 14.189
06 22 2009 , 13.694
06 23 2009 , 13.720
06 24 2009 , 13.899
06 25 2009 , 13.994
06 26 2009 , 14.165
06 29 2009 , 14.080
06 30 2009 , 13.860
07 01 2009 , 13.600
07 02 2009 , 13.740
07 06 2009 , 13.390
07 07 2009 , 13.310
07 08 2009 , 13.070
07 09 2009 , 12.840
07 10 2009 , 12.820
07 13 2009 , 12.665
07 14 2009 , 12.830
07 15 2009 , 13.115
07 16 2009 , 13.200
07 17 2009 , 13.260
07 20 2009 , 13.450
07 21 2009 , 13.630
07 22 2009 , 13.620
07 23 2009 , 13.765
07 24 2009 , 13.745
07 27 2009 , 13.895
07 28 2009 , 13.990
07 29 2009 , 13.550
07 30 2009 , 13.405
07 31 2009 , 13.915
08 03 2009 , 14.020
08 04 2009 , 14.190
08 05 2009 , 14.765
08 06 2009 , 14.765
08 07 2009 , 14.615
08 10 2009 , 14.348
08 11 2009 , 14.450
08 12 2009 , 14.470
08 13 2009 , 14.550
08 14 2009 , 15.100
08 17 2009 , 13.971
08 18 2009 , 13.956
08 19 2009 , 13.610
08 20 2009 , 13.900
08 21 2009 , 13.980
08 24 2009 , 14.155
08 25 2009 , 14.195
08 26 2009 , 14.335
08 27 2009 , 14.185
08 28 2009 , 14.270
08 31 2009 , 14.740
09 01 2009 , 14.885
09 02 2009 , 14.950
09 03 2009 , 15.405
09 04 2009 , 16.110
09 08 2009 , 16.315
09 09 2009 , 16.500
09 10 2009 , 16.225
09 11 2009 , 16.720
09 14 2009 , 16.530
09 15 2009 , 16.550
09 16 2009 , 17.220
09 17 2009 , 17.550
09 18 2009 , 17.125
09 21 2009 , 16.700
09 22 2009 , 17.080
09 23 2009 , 17.160
09 24 2009 , 16.775
09 25 2009 , 16.200
09 28 2009 , 16.050
09 29 2009 , 16.065
09 30 2009 , 16.400
10 01 2009 , 16.590
10 02 2009 , 16.270
10 05 2009 , 16.190
10 06 2009 , 16.990
10 07 2009 , 17.330
10 08 2009 , 17.800
10 09 2009 , 17.665
10 12 2009 , 17.845
10 13 2009 , 17.845
10 14 2009 , 17.893
10 15 2009 , 17.650
10 16 2009 , 17.405
10 18 2009 , 17.487
10 19 2009 , 17.610
10 20 2009 , 17.543
10 21 2009 , 17.810
10 22 2009 , 17.530
10 23 2009 , 17.535
10 25 2009 , 17.697
10 26 2009 , 17.390
10 27 2009 , 16.920
10 28 2009 , 16.231
10 29 2009 , 16.646
10 30 2009 , 16.246
11 01 2009 , 16.322
11 02 2009 , 16.431
11 03 2009 , 16.930
11 04 2009 , 17.480
11 05 2009 , 17.395
11 06 2009 , 17.395
11 08 2009 , 17.390
11 09 2009 , 17.645
11 10 2009 , 17.220
11 11 2009 , 17.530
11 12 2009 , 17.645
11 13 2009 , 17.085
11 15 2009 , 17.445
11 16 2009 , 18.000
11 17 2009 , 18.377
11 18 2009 , 18.595
11 19 2009 , 18.515
11 20 2009 , 18.433
11 22 2009 , 18.515
11 23 2009 , 18.670
11 24 2009 , 18.448
11 25 2009 , 18.766
11 26 2009 , 18.850
11 27 2009 , 18.845
11 29 2009 , 18.343
11 30 2009 , 18.345
12 01 2009 , 18.470
12 02 2009 , 19.160
12 03 2009 , 19.210
12 04 2009 , 18.750
12 06 2009 , 18.538
12 07 2009 , 18.360
12 08 2009 , 18.280
12 09 2009 , 17.660
12 10 2009 , 17.350
12 11 2009 , 17.385
12 13 2009 , 17.175
12 14 2009 , 17.340
12 15 2009 , 17.435
12 16 2009 , 17.360
12 17 2009 , 17.620
12 18 2009 , 17.235
12 20 2009 , 17.295
12 21 2009 , 17.400
12 22 2009 , 17.010
12 23 2009 , 17.115
12 24 2009 , 17.320
12 25 2009 , 17.508
12 27 2009 , 17.525
12 28 2009 , 17.580
12 29 2009 , 17.450
12 30 2009 , 16.990
12 31 2009 , 17.020
01 01 2010 , 16.898
01 03 2010 , 16.933
01 04 2010 , 16.885
01 05 2010 , 17.595
01 06 2010 , 17.840
01 07 2010 , 18.100
01 08 2010 , 18.120
01 10 2010 , 18.510
01 11 2010 , 18.755
01 12 2010 , 18.700
01 13 2010 , 18.360
01 14 2010 , 18.570
01 15 2010 , 18.395
01 17 2010 , 18.415
01 18 2010 , 18.443
01 19 2010 , 18.480
01 20 2010 , 18.770
01 21 2010 , 17.615
01 22 2010 , 17.140
01 24 2010 , 17.078
01 25 2010 , 17.095
01 26 2010 , 16.825
01 27 2010 , 16.428
01 28 2010 , 16.695
01 29 2010 , 16.100
01 31 2010 , 16.223
02 01 2010 , 16.190
02 02 2010 , 16.610
02 03 2010 , 16.620
02 04 2010 , 16.030
02 05 2010 , 15.160
02 07 2010 , 15.168
02 08 2010 , 15.015
02 09 2010 , 15.545
02 10 2010 , 15.302
02 11 2010 , 15.455
02 12 2010 , 15.449
02 14 2010 , 15.563
02 15 2010 , 15.575
02 16 2010 , 15.660
02 17 2010 , 16.098
02 18 2010 , 16.060
02 19 2010 , 16.390
02 21 2010 , 16.383
02 22 2010 , 16.430
02 23 2010 , 16.165
02 24 2010 , 15.940
02 25 2010 , 15.930
02 26 2010 , 16.085
02 28 2010 , 16.528
03 01 2010 , 16.500
03 02 2010 , 16.475
03 03 2010 , 16.945
03 04 2010 , 17.140
03 05 2010 , 17.140
03 07 2010 , 17.395
03 08 2010 , 17.385
03 09 2010 , 17.225
03 10 2010 , 17.350
03 11 2010 , 17.010
03 12 2010 , 17.205
03 14 2010 , 17.075
03 15 2010 , 17.060
03 16 2010 , 17.125
03 17 2010 , 17.500
03 18 2010 , 17.520
03 19 2010 , 17.365
03 22 2010 , 16.835
03 23 2010 , 16.950
03 24 2010 , 16.925
03 25 2010 , 16.925
03 26 2010 , 16.590
03 28 2010 , 16.970
03 29 2010 , 16.990
03 30 2010 , 17.390
03 31 2010 , 17.520
04 01 2010 , 17.560
04 04 2010 , 17.815
04 05 2010 , 17.895
04 06 2010 , 18.035
04 07 2010 , 18.215
04 08 2010 , 17.950
04 09 2010 , 18.230
04 11 2010 , 18.493
04 12 2010 , 18.550
04 13 2010 , 18.200
04 14 2010 , 18.440
04 15 2010 , 18.335
04 16 2010 , 18.330
04 18 2010 , 17.695
04 19 2010 , 17.725
04 20 2010 , 17.890
04 21 2010 , 18.070
04 22 2010 , 17.880
04 23 2010 , 18.060
04 25 2010 , 18.328
04 26 2010 , 18.310
04 27 2010 , 18.265
04 28 2010 , 18.107
04 29 2010 , 18.090
04 30 2010 , 18.485
05 03 2010 , 18.625
05 04 2010 , 18.805
05 05 2010 , 17.815
05 06 2010 , 17.565
05 07 2010 , 17.655
05 09 2010 , 18.550
05 10 2010 , 18.450
05 11 2010 , 18.485
05 12 2010 , 19.340
05 13 2010 , 19.550
05 14 2010 , 19.485
05 16 2010 , 19.337
05 17 2010 , 19.160
05 18 2010 , 18.790
05 19 2010 , 18.580
05 20 2010 , 17.515
05 21 2010 , 17.740
05 23 2010 , 17.677
05 24 2010 , 17.920
05 25 2010 , 17.930
05 26 2010 , 18.020
05 27 2010 , 18.305
05 28 2010 , 18.600
05 30 2010 , 18.423
05 31 2010 , 18.365
06 01 2010 , 18.505
06 02 2010 , 18.375
06 03 2010 , 18.010
06 04 2010 , 17.800
06 06 2010 , 17.470
06 07 2010 , 17.470
06 08 2010 , 18.255
06 09 2010 , 18.300
06 10 2010 , 18.060
06 11 2010 , 18.200
06 13 2010 , 18.258
06 14 2010 , 18.402
06 15 2010 , 18.575
06 16 2010 , 18.550
06 17 2010 , 18.670
06 18 2010 , 19.180
06 20 2010 , 19.245
06 21 2010 , 18.802
06 22 2010 , 18.910
06 23 2010 , 18.500
06 24 2010 , 18.680
06 25 2010 , 19.105
06 27 2010 , 19.135
06 28 2010 , 18.673
06 29 2010 , 18.730
06 30 2010 , 18.570
07 01 2010 , 18.585
07 02 2010 , 17.810
07 04 2010 , 17.888
07 05 2010 , 17.850
07 06 2010 , 17.855
07 07 2010 , 17.800
07 08 2010 , 18.070
07 09 2010 , 17.925
07 11 2010 , 18.112
07 12 2010 , 18.105
07 13 2010 , 17.920
07 14 2010 , 18.245
07 15 2010 , 18.300
07 16 2010 , 18.315
07 18 2010 , 17.863
07 19 2010 , 17.860
07 20 2010 , 17.690
07 21 2010 , 17.655
07 22 2010 , 17.665
07 23 2010 , 18.110
07 25 2010 , 18.115
07 26 2010 , 18.030
07 27 2010 , 18.170
07 28 2010 , 17.660
07 29 2010 , 17.585
07 30 2010 , 17.640
08 01 2010 , 18.023
08 02 2010 , 18.403
08 03 2010 , 18.435
08 04 2010 , 18.263
08 05 2010 , 18.308
08 06 2010 , 18.459
08 08 2010 , 18.470
08 09 2010 , 18.229
08 10 2010 , 18.146
08 11 2010 , 17.890
08 12 2010 , 18.053
08 13 2010 , 18.130
08 15 2010 , 18.142
08 16 2010 , 18.375
08 17 2010 , 18.586
08 18 2010 , 18.515
08 19 2010 , 18.318
08 20 2010 , 18.195
08 22 2010 , 18.060
08 23 2010 , 17.925
08 24 2010 , 18.369
08 25 2010 , 19.022
08 26 2010 , 19.000
08 27 2010 , 19.039
08 29 2010 , 19.125
08 30 2010 , 19.070
08 31 2010 , 19.025
09 01 2010 , 19.385
09 02 2010 , 19.370
09 03 2010 , 19.600
09 05 2010 , 19.875
09 06 2010 , 19.885
09 07 2010 , 19.870
09 08 2010 , 19.860
09 09 2010 , 19.820
09 10 2010 , 19.675
09 12 2010 , 19.898
09 13 2010 , 20.000
09 14 2010 , 20.150
09 15 2010 , 20.460
09 16 2010 , 20.500
09 17 2010 , 20.775
09 19 2010 , 20.785
09 20 2010 , 20.900
09 21 2010 , 20.600
09 22 2010 , 21.080
09 23 2010 , 21.205
09 24 2010 , 21.355
09 26 2010 , 21.465
09 27 2010 , 21.570
09 28 2010 , 21.350
09 29 2010 , 21.710
09 30 2010 , 21.880
10 01 2010 , 21.960
10 03 2010 , 22.133
10 04 2010 , 22.005
10 05 2010 , 22.330
10 06 2010 , 23.050
10 07 2010 , 22.565
10 08 2010 , 23.245
10 10 2010 , 23.398
10 11 2010 , 23.365
10 12 2010 , 23.170
10 13 2010 , 23.914
10 14 2010 , 24.417
10 15 2010 , 24.075
10 17 2010 , 24.303
10 18 2010 , 24.230
10 19 2010 , 24.305
10 20 2010 , 23.848
10 21 2010 , 23.735
10 22 2010 , 23.125
10 24 2010 , 23.333
10 25 2010 , 23.340
10 26 2010 , 23.824
10 27 2010 , 23.970
10 28 2010 , 24.000
10 29 2010 , 23.875
10 31 2010 , 24.752
11 01 2010 , 24.865
11 02 2010 , 24.615
11 03 2010 , 24.715
11 04 2010 , 25.530
11 05 2010 , 26.320
11 07 2010 , 26.822
11 08 2010 , 26.590
11 09 2010 , 27.760
11 10 2010 , 26.955
11 11 2010 , 26.985
11 12 2010 , 26.960
11 14 2010 , 26.040
11 15 2010 , 26.400
11 16 2010 , 25.310
11 17 2010 , 25.175
11 18 2010 , 26.480
11 19 2010 , 26.800
11 21 2010 , 27.468
11 22 2010 , 27.525
11 23 2010 , 27.568
11 24 2010 , 27.420
11 25 2010 , 27.540
11 26 2010 , 27.390
11 28 2010 , 26.788
11 29 2010 , 26.735
11 30 2010 , 27.190
12 01 2010 , 28.095
12 02 2010 , 28.455
12 03 2010 , 28.600
12 05 2010 , 29.605
12 06 2010 , 29.495
12 07 2010 , 30.150
12 08 2010 , 28.940
12 09 2010 , 28.300
12 10 2010 , 28.790
12 12 2010 , 28.697
12 13 2010 , 28.945
12 14 2010 , 29.590
12 15 2010 , 29.000
12 16 2010 , 29.020
12 17 2010 , 29.070
12 19 2010 , 29.212
12 20 2010 , 29.365
12 21 2010 , 29.280
12 22 2010 , 29.350
12 23 2010 , 29.250
12 24 2010 , 29.293
12 26 2010 , 29.130
12 27 2010 , 28.870
12 28 2010 , 29.575
12 29 2010 , 30.355
12 30 2010 , 30.855
12 31 2010 , 30.740
01 02 2011 , 30.920
01 03 2011 , 31.096
01 04 2011 , 30.450
01 05 2011 , 29.755
01 06 2011 , 29.325
01 07 2011 , 28.970
01 09 2011 , 28.752
01 10 2011 , 28.900
01 11 2011 , 29.650
01 12 2011 , 29.800
01 13 2011 , 29.435
01 14 2011 , 28.865
01 16 2011 , 28.543
01 17 2011 , 28.628
01 18 2011 , 28.175
01 19 2011 , 29.310
01 20 2011 , 28.605
01 21 2011 , 27.175
01 23 2011 , 27.483
01 24 2011 , 27.175
01 25 2011 , 26.915
01 26 2011 , 27.025
01 27 2011 , 27.685
01 28 2011 , 26.695
01 30 2011 , 28.038
01 31 2011 , 27.775
02 01 2011 , 27.995
02 02 2011 , 28.220
02 03 2011 , 28.295
02 04 2011 , 28.875
02 06 2011 , 29.168
02 07 2011 , 29.135
02 08 2011 , 29.870
02 09 2011 , 30.205
02 10 2011 , 29.850
02 11 2011 , 30.150
02 13 2011 , 29.913
02 14 2011 , 30.410
02 15 2011 , 30.780
02 16 2011 , 30.600
02 17 2011 , 30.700
02 18 2011 , 31.650
02 20 2011 , 32.642
02 21 2011 , 32.745
02 22 2011 , 33.400
02 23 2011 , 33.075
02 24 2011 , 33.560
02 25 2011 , 32.070
02 27 2011 , 33.345
02 28 2011 , 33.340
03 01 2011 , 33.885
03 02 2011 , 34.700
03 03 2011 , 34.580
03 04 2011 , 34.245
03 06 2011 , 35.625
03 07 2011 , 35.670
03 08 2011 , 35.815
03 09 2011 , 36.030
03 10 2011 , 35.945
03 11 2011 , 35.165
03 13 2011 , 35.943
03 14 2011 , 36.265
03 15 2011 , 35.800
03 16 2011 , 34.350
03 17 2011 , 33.800
03 18 2011 , 34.835
03 20 2011 , 35.370
03 21 2011 , 35.750
03 22 2011 , 36.190
03 23 2011 , 36.250
03 24 2011 , 37.300
03 25 2011 , 37.435
03 27 2011 , 37.290
03 28 2011 , 37.180
03 29 2011 , 36.650
03 30 2011 , 37.050
03 31 2011 , 37.365
04 01 2011 , 37.500
04 03 2011 , 37.843
04 04 2011 , 38.325
04 05 2011 , 38.705
04 06 2011 , 39.535
04 07 2011 , 39.560
04 08 2011 , 39.845
04 10 2011 , 40.990
04 11 2011 , 40.970
04 12 2011 , 40.260
04 13 2011 , 40.210
04 14 2011 , 41.235
04 15 2011 , 42.500
04 17 2011 , 43.070
04 18 2011 , 42.940
04 19 2011 , 43.055
04 20 2011 , 44.600
04 21 2011 , 45.120
04 22 2011 , 46.620
04 24 2011 , 47.300
04 25 2011 , 47.235
04 26 2011 , 46.110
04 27 2011 , 45.240
04 28 2011 , 47.825
04 29 2011 , 48.460
05 01 2011 , 48.093
05 02 2011 , 47.970
05 03 2011 , 43.895
05 04 2011 , 41.500
05 05 2011 , 39.215
05 06 2011 , 34.820
05 08 2011 , 35.660
05 09 2011 , 35.540
05 10 2011 , 37.700
05 11 2011 , 38.830
05 12 2011 , 34.845
05 13 2011 , 34.495
05 15 2011 , 35.283
05 16 2011 , 35.215
05 17 2011 , 33.750
05 18 2011 , 34.440
05 19 2011 , 35.400
05 20 2011 , 34.655
05 22 2011 , 35.015
05 23 2011 , 34.610
05 24 2011 , 35.000
05 25 2011 , 36.650
05 26 2011 , 38.190
05 27 2011 , 37.400
05 29 2011 , 38.013
05 30 2011 , 38.225
05 31 2011 , 38.325
06 01 2011 , 38.225
06 02 2011 , 36.790
06 03 2011 , 36.180
06 05 2011 , 36.245
06 06 2011 , 36.750
06 07 2011 , 37.000
06 08 2011 , 36.720
06 09 2011 , 37.015
06 10 2011 , 37.650
06 12 2011 , 36.195
06 13 2011 , 36.050
06 14 2011 , 34.960
06 15 2011 , 35.650
06 16 2011 , 35.650
06 17 2011 , 35.195
06 19 2011 , 36.025
06 20 2011 , 35.800
06 21 2011 , 36.070
06 22 2011 , 36.190
06 23 2011 , 35.565
06 24 2011 , 35.335
06 26 2011 , 34.308
06 27 2011 , 33.955
06 28 2011 , 33.725
06 29 2011 , 33.905
06 30 2011 , 34.885
07 01 2011 , 34.680
07 03 2011 , 33.910
07 04 2011 , 34.150
07 05 2011 , 33.830
07 06 2011 , 35.435
07 07 2011 , 36.150
07 08 2011 , 36.425
07 10 2011 , 36.710
07 11 2011 , 36.660
07 12 2011 , 35.845
07 13 2011 , 36.140
07 14 2011 , 38.520
07 15 2011 , 38.385
07 17 2011 , 39.325
07 18 2011 , 39.770
07 19 2011 , 40.330
07 20 2011 , 38.835
07 21 2011 , 39.890
07 22 2011 , 39.190
07 24 2011 , 40.355
07 25 2011 , 40.450
07 26 2011 , 40.280
07 27 2011 , 40.945
07 28 2011 , 40.395
07 29 2011 , 39.445
07 31 2011 , 39.445
08 01 2011 , 39.625
08 02 2011 , 39.710
08 03 2011 , 41.310
08 04 2011 , 41.620
08 05 2011 , 38.920
08 07 2011 , 38.943
08 08 2011 , 39.080
08 09 2011 , 38.865
08 10 2011 , 38.300
08 11 2011 , 38.225
08 12 2011 , 38.570
08 14 2011 , 39.108
08 15 2011 , 39.470
08 16 2011 , 39.775
08 17 2011 , 39.845
08 18 2011 , 40.687
08 19 2011 , 42.195
08 21 2011 , 43.475
08 22 2011 , 43.655
08 23 2011 , 43.955
08 24 2011 , 41.295
08 25 2011 , 40.740
08 26 2011 , 40.947
08 28 2011 , 41.695
08 29 2011 , 40.541
08 30 2011 , 40.805
08 31 2011 , 41.295
09 01 2011 , 41.585
09 02 2011 , 41.520
09 04 2011 , 43.033
09 05 2011 , 43.302
09 06 2011 , 43.005
09 07 2011 , 41.895
09 08 2011 , 41.520
09 09 2011 , 42.280
09 11 2011 , 41.470
09 12 2011 , 41.225
09 13 2011 , 40.545
09 14 2011 , 41.075
09 15 2011 , 40.735
09 16 2011 , 39.475
09 18 2011 , 40.677
09 19 2011 , 40.710
09 20 2011 , 39.515
09 21 2011 , 40.110
09 22 2011 , 39.620
09 23 2011 , 36.470
09 25 2011 , 30.793
09 26 2011 , 30.785
09 27 2011 , 30.380
09 28 2011 , 31.690
09 29 2011 , 29.830
09 30 2011 , 29.900
10 02 2011 , 29.930
10 03 2011 , 29.965
10 04 2011 , 31.185
10 05 2011 , 28.605
10 06 2011 , 30.340
10 07 2011 , 31.905
10 09 2011 , 31.315
10 10 2011 , 32.250
10 11 2011 , 32.255
10 12 2011 , 32.754
10 13 2011 , 31.790
10 14 2011 , 31.810
10 16 2011 , 32.215
10 17 2011 , 32.020
10 18 2011 , 30.650
10 19 2011 , 31.825
10 20 2011 , 30.370
10 21 2011 , 30.625
10 23 2011 , 31.395
10 24 2011 , 31.355
10 25 2011 , 32.960
10 26 2011 , 33.590
10 27 2011 , 33.935
10 28 2011 , 35.455
10 30 2011 , 35.253
10 31 2011 , 34.270
11 01 2011 , 32.870
11 02 2011 , 33.400
11 03 2011 , 33.990
11 04 2011 , 34.000
11 06 2011 , 34.070
11 07 2011 , 34.330
11 08 2011 , 35.137
11 09 2011 , 34.995
11 10 2011 , 34.995
11 11 2011 , 34.671
11 13 2011 , 34.730
11 14 2011 , 34.013
11 15 2011 , 34.600
11 16 2011 , 34.235
11 17 2011 , 31.560
11 18 2011 , 32.413
11 20 2011 , 32.408
11 21 2011 , 31.175
11 22 2011 , 31.880
11 23 2011 , 31.620
11 24 2011 , 31.752
11 25 2011 , 31.190
11 27 2011 , 31.365
11 28 2011 , 32.060
11 29 2011 , 32.000
11 30 2011 , 31.895
12 01 2011 , 32.715
12 02 2011 , 32.815
12 04 2011 , 32.653
12 05 2011 , 32.735
12 06 2011 , 32.090
12 07 2011 , 32.530
12 08 2011 , 32.580
12 09 2011 , 31.970
12 11 2011 , 32.252
12 12 2011 , 31.755
12 13 2011 , 31.275
12 14 2011 , 30.980
12 15 2011 , 28.915
12 16 2011 , 29.750
12 18 2011 , 29.752
12 19 2011 , 29.600
12 20 2011 , 29.230
12 21 2011 , 29.820
12 22 2011 , 29.235
12 23 2011 , 29.220
12 25 2011 , 29.090
12 26 2011 , 29.090
12 27 2011 , 28.970
12 28 2011 , 28.595
12 29 2011 , 26.925
12 30 2011 , 27.485
01 02 2012 , 27.815
01 03 2012 , 28.165
01 04 2012 , 29.415
01 05 2012 , 29.080
01 06 2012 , 29.350
01 08 2012 , 28.773
01 09 2012 , 28.820
01 10 2012 , 29.720
01 11 2012 , 29.955
01 12 2012 , 30.550
01 13 2012 , 29.640
01 15 2012 , 29.708
01 16 2012 , 29.788
01 17 2012 , 30.500
01 18 2012 , 29.950
01 19 2012 , 30.440
01 20 2012 , 30.515
01 22 2012 , 32.095
01 23 2012 , 32.550
01 24 2012 , 32.170
01 25 2012 , 32.200
01 26 2012 , 33.350
01 27 2012 , 33.520
01 29 2012 , 33.843
01 30 2012 , 33.265
01 31 2012 , 33.600
02 01 2012 , 33.170
02 02 2012 , 33.805
02 03 2012 , 34.240
02 05 2012 , 33.655
02 06 2012 , 33.500
02 07 2012 , 33.250
02 08 2012 , 34.400
02 09 2012 , 33.810
02 10 2012 , 33.900
02 12 2012 , 33.753
02 13 2012 , 33.630
02 14 2012 , 33.525
02 15 2012 , 33.685
02 16 2012 , 32.800
02 17 2012 , 33.550
02 19 2012 , 33.370
02 20 2012 , 33.608
02 21 2012 , 33.520
02 22 2012 , 34.265
02 23 2012 , 34.305
02 24 2012 , 35.420
02 26 2012 , 35.503
02 27 2012 , 35.380
02 28 2012 , 35.450
02 29 2012 , 36.930
03 01 2012 , 34.620
03 02 2012 , 35.500
03 04 2012 , 34.728
03 05 2012 , 34.785
03 06 2012 , 34.030
03 07 2012 , 32.940
03 08 2012 , 33.765
03 09 2012 , 33.845
03 11 2012 , 34.273
03 12 2012 , 33.940
03 13 2012 , 33.655
03 14 2012 , 32.990
03 15 2012 , 32.085
03 16 2012 , 32.115
03 18 2012 , 32.565
03 19 2012 , 32.650
03 20 2012 , 32.130
03 21 2012 , 32.200
03 22 2012 , 32.295
03 23 2012 , 31.500
03 25 2012 , 32.248
03 26 2012 , 32.140
03 27 2012 , 32.990
03 28 2012 , 32.450
03 29 2012 , 32.040
03 30 2012 , 32.320
04 01 2012 , 32.423
04 02 2012 , 33.105
04 03 2012 , 33.250
04 04 2012 , 31.029
04 05 2012 , 31.285
04 08 2012 , 31.883
04 09 2012 , 31.513
04 10 2012 , 31.760
04 11 2012 , 31.511
04 12 2012 , 31.590
04 13 2012 , 31.380
04 15 2012 , 31.453
04 16 2012 , 31.364
04 17 2012 , 31.665
04 18 2012 , 31.545
04 19 2012 , 31.470
04 20 2012 , 31.644
04 22 2012 , 31.658
04 23 2012 , 31.560
04 24 2012 , 30.725
04 25 2012 , 30.760
