 2007 03 14  264.69
 2007 03 15  674·69
 2007 03 16  264·70
 2007 03 19  694·72
 2007 03 20  174.71
 2007 03 21  234·70
 2007 03 22  764.78
 2007 03 23  254·80
 2007 03 26  294.79
 2007 03 27  394·81
 2007 03 28  954.83
 2007 03 29  534·83
 2007 03 30  384.84
 2007 04 02  214.84
 2007 04 03  194·85
 2007 04 04  224.85
 2007 04 05  444.87
 2007 04 06  24.92
 2007 04 09  134·92
 2007 04 10  274·91
 2007 04 11  734·92
 2007 04 12  374.91
 2007 04 13  654·93
 2007 04 16  884.89
 2007 04 17  754.85
 2007 04 18  84·81
 2007 04 19  864.84
 2007 04 20  474·85
 2007 04 23  254·83
 2007 04 24  234.80
 2007 04 25  154·83
 2007 04 26  744.87
 2007 04 27  244·89
 2007 04 30  124.81
 2007 05 01  154·81
 2007 05 02  644·82
 2007 05 03  974.84
 2007 05 04  324.80
 2007 05 07  744.79
 2007 05 08  354·80
 2007 05 09  944·83
 2007 05 10  654.83
 2007 05 11  44.85
 2007 05 14  324.86
 2007 05 15  924.88
 2007 05 16  184.88
 2007 05 17  444·91
 2007 05 18  244.96
 2007 05 21  904·94
 2007 05 22  224.98
 2007 05 23  565.01
 2007 05 24  55.00
 2007 05 25  135·01
 2007 05 29  345·01
 2007 05 30  285.01
 2007 05 31  935.01
 2007 06 01  135.06
 2007 06 04  355.02
 2007 06 05  745.07
 2007 06 06  345.08
 2007 06 07  645·20
 2007 06 08  335.22
 2007 06 11  315·24
 2007 06 12  965.35
 2007 06 13  675.28
 2007 06 14  585·30
 2007 06 15  615.26
 2007 06 18  745.26
 2007 06 19  475·20
 2007 06 20  685.24
 2007 06 21  545.28
 2007 06 22  865·25
 2007 06 25  555.20
 2007 06 26  435.22
 2007 06 27  215.20
 2007 06 28  775.22
 2007 06 29  665.12
 2007 07 02  925·09
 2007 07 03  15·14
 2007 07 05  155.24
 2007 07 06  815·28
 2007 07 09  445·25
 2007 07 10  565.14
 2007 07 11  965·18
 2007 07 12  245·22
 2007 07 13  585·19
 2007 07 16  755.14
 2007 07 17  385·16
 2007 07 18  475.10
 2007 07 19  145.12
 2007 07 20  705·07
 2007 07 23  855·07
 2007 07 24  245·05
 2007 07 25  205·04
 2007 07 26  804·95
 2007 07 27  74.95
 2007 07 30  564.97
 2007 07 31  64.92
 2007 08 01  664.90
 2007 08 02  974·91
 2007 08 03  694.87
 2007 08 06  304·89
 2007 08 07  174·92
 2007 08 08  755·01
 2007 08 09  125.02
 2007 08 10  735·03
 2007 08 13  475·01
 2007 08 14  854.99
 2007 08 15  615·00
 2007 08 16  424·92
 2007 08 17  925.00
 2007 08 20  964·98
 2007 08 21  184·95
 2007 08 22  694.96
 2007 08 23  154·93
 2007 08 24  24·88
 2007 08 27  64.87
 2007 08 28  94.86
 2007 08 29  54·88
 2007 08 30  234.83
 2007 08 31  764·83
 2007 09 04  454·84
 2007 09 05  754.78
 2007 09 06  14·79
 2007 09 07  44.70
 2007 09 10  844·65
 2007 09 11  624·65
 2007 09 12  84·68
 2007 09 13  914·75
 2007 09 14  574·72
 2007 09 17  294·72
 2007 09 18  364·77
