Date,Open,High,Low,Close,Adj Close,Volume,Episode 0,Episode 1,Episode 2,Episode 3,Episode 4,Episode 5,Episode 6,Episode 7,Episode 8,Episode 9,Episode 10,Episode 11,Episode 12,Episode 13,Episode 14,Episode 15,Episode 16,Episode 17,Episode 18,Episode 19,Episode 20,Episode 21,Episode 22,Episode 23,Episode 24,Episode 25,Episode 26,Episode 27,Episode 28,Episode 29,Episode 30,Episode 31,Episode 32,Episode 33,Episode 34,Episode 35,Episode 36,Episode 37,Episode 38,Episode 39,Episode 40,Episode 41,Episode 42,Episode 43,Episode 44,Episode 45,Episode 46,Episode 47,Episode 48,Episode 49,Episode 50,Episode 51,Episode 52,Episode 53,Episode 54,Episode 55,Episode 56,Episode 57,Episode 58,Episode 59,Episode 60,Episode 61,Episode 62,Episode 63,Episode 64,Episode 65,Episode 66,Episode 67,Episode 68,Episode 69,Episode 70,Episode 71,Episode 72,Episode 73,Episode 74,Episode 75,Episode 76,Episode 77,Episode 78,Episode 79,Episode 80,Episode 81,Episode 82,Episode 83,Episode 84,Episode 85,Episode 86,Episode 87,Episode 88,Episode 89,Episode 90,Episode 91,Episode 92,Episode 93,Episode 94,Episode 95,Episode 96,Episode 97,Episode 98,Episode 99,Episode 100
2011-11-08,1261.119995,1277.550049,1254.989990,1275.920044,1275.920044,3908490000,6075.37,10473.50,10752.50,13299.86,15123.51,7297.95,10077.24,404.04,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7802.33,6951.17,7616.48,4489.93,1502.43,5593.71,1555.11,1114.89,9939.28,6573.30,9172.61,9729.37,9824.36,9926.08,9747.17,10211.63,9915.33,9883.63,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2081.34,2501.21,1079.82,4346.75,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-09,1275.180054,1275.180054,1226.640015,1229.099976,1229.099976,4659740000,6075.37,10473.50,10752.50,13299.86,15123.51,7297.95,10077.24,404.04,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7802.33,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6588.10,9172.61,9729.37,9824.36,9926.08,9747.17,10211.63,9915.33,9883.63,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4346.75,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-10,1229.589966,1246.219971,1227.699951,1239.699951,1239.699951,4002760000,6075.37,10473.50,10752.50,13299.86,15123.51,7297.95,10077.24,404.04,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7802.33,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6588.10,9140.59,9697.35,9777.54,9926.08,9747.17,10211.63,9915.33,9883.63,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4346.75,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-11,1240.119995,1266.979980,1240.119995,1263.849976,1263.849976,3370180000,6085.97,10473.50,10752.50,13299.86,15123.51,7297.95,10077.24,404.04,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7802.33,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6588.10,9140.59,9661.13,9777.54,9936.68,9747.17,10211.63,9915.33,9883.63,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4346.75,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-14,1263.849976,1263.849976,1246.680054,1251.780029,1251.780029,3219680000,6085.97,10473.50,10752.50,13249.91,15123.51,7718.06,10077.24,759.78,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7802.33,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6588.10,9140.59,9661.13,9777.54,9936.68,9747.17,10211.63,9915.33,9883.63,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4346.75,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-15,1251.699951,1264.250000,1244.339966,1257.810059,1257.810059,3599300000,6085.97,10485.58,10775.18,13249.91,15123.51,7718.06,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7802.33,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6576.03,9116.45,9661.13,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4346.75,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-16,1257.810059,1259.609985,1235.670044,1236.910034,1236.910034,4085010000,6085.97,10479.54,10775.18,13249.91,15123.51,7718.06,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6576.03,9116.45,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4464.87,5963.45,11731.09,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-17,1236.560059,1237.729980,1209.430054,1216.130005,1216.130005,4596450000,6085.97,10479.54,10775.18,13167.38,15123.51,7718.06,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6576.03,9116.45,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4464.87,5963.45,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-18,1216.189941,1223.510010,1211.359985,1215.650024,1215.650024,3827610000,6085.97,10458.76,10775.18,13167.38,15123.51,8084.07,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6576.03,9116.45,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2501.21,1079.82,4464.87,5963.45,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-21,1215.619995,1215.619995,1183.160034,1192.979980,1192.979980,4050070000,6043.81,10458.76,10775.18,13167.38,15123.51,8084.07,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6996.98,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6533.87,9116.45,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,5963.45,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-22,1192.979980,1196.810059,1181.650024,1188.040039,1188.040039,3911710000,6043.81,10458.76,10775.18,13167.38,15123.51,8084.07,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6809.14,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6533.87,9045.58,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,5963.45,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-23,1187.479980,1187.479980,1161.790039,1161.790039,1161.790039,3798940000,5994.94,10431.15,10775.18,13027.16,15123.51,8084.07,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6809.14,5349.10,7076.31,5650.43,8585.83,8031.47,7988.16,9601.76,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6533.87,8975.81,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6126.34,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-25,1161.410034,1172.660034,1158.660034,1158.670044,1158.670044,1664200000,5940.60,10431.15,10743.99,12860.78,15123.51,8084.07,10550.08,759.78,2131.31,641.04,4808.55,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6507.62,8975.81,9667.16,9777.54,9936.68,9747.17,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-28,1158.670044,1197.349976,1158.670044,1192.550049,1192.550049,3920750000,5940.60,10396.84,10714.62,12705.04,15116.35,8084.07,10550.08,759.78,2131.31,546.32,4808.55,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6507.62,8975.81,9667.16,9777.54,9936.68,9712.86,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-29,1192.560059,1203.670044,1191.800049,1195.189941,1195.189941,3992650000,5940.60,10427.60,10714.62,12583.07,15116.35,8084.07,10550.08,759.78,2131.31,546.32,4808.55,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6507.62,8975.81,9667.16,9777.54,9936.68,9712.86,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-11-30,1196.719971,1247.109985,1196.719971,1246.959961,1246.959961,5801910000,5940.60,10427.60,10714.62,12583.07,15116.35,8084.07,10550.08,759.78,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1502.43,5593.71,2003.53,1114.89,9939.28,6507.62,8955.35,9667.16,9780.18,9936.68,9712.86,10211.63,9903.26,9859.49,8555.89,14738.64,16385.46,14072.34,11061.22,4553.55,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-01,1246.910034,1251.089966,1239.729980,1244.579956,1244.579956,3818680000,5940.60,10427.60,10714.62,12583.07,15116.35,8084.07,10550.08,759.78,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5593.71,2003.53,1114.89,9939.28,6562.03,8955.35,9667.16,9780.18,9936.68,9712.86,10211.63,9903.26,9911.26,8555.89,14664.72,16385.46,14072.34,11061.22,4540.19,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-02,1246.030029,1260.079956,1243.349976,1244.280029,1244.280029,4144310000,5940.60,10427.60,10714.62,12522.51,15116.35,8084.07,10550.08,759.78,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5593.71,2003.53,1114.89,10018.71,6562.03,8955.35,9667.16,9777.80,9936.68,9712.86,10211.63,9903.26,9911.26,8555.89,14664.72,16385.46,14072.34,11061.22,4540.19,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-05,1244.329956,1266.729980,1244.329956,1257.079956,1257.079956,4148060000,5940.60,10427.60,10714.62,12522.51,15116.35,8084.07,10550.08,759.78,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5593.71,2003.53,1114.89,10018.71,6562.03,8955.35,9667.16,9777.80,9936.68,9712.86,10211.63,9903.26,9911.26,8555.89,14576.68,16385.46,14072.34,11061.22,4540.19,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-06,1257.189941,1266.030029,1253.030029,1258.469971,1258.469971,3734230000,5953.40,10427.60,10714.62,12466.97,15116.35,8084.07,11034.02,759.78,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5581.99,2003.53,1114.89,10018.71,6562.03,8955.35,9667.16,9777.80,9936.68,9725.36,10211.63,9903.26,9911.26,8555.89,14576.68,16385.46,14072.34,11061.22,4540.19,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-07,1258.140015,1267.060059,1244.800049,1261.010010,1261.010010,4160540000,5953.40,10427.60,10714.62,12466.97,15116.35,8084.07,11034.02,759.78,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5581.99,2003.53,1114.89,10018.71,6562.03,8955.35,9667.16,9777.80,9936.68,9725.36,10211.63,9903.26,9911.26,8589.78,14576.68,16385.46,14072.34,11061.22,4540.19,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-08,1260.869995,1260.869995,1231.469971,1234.349976,1234.349976,4298370000,5953.40,10427.60,10714.62,12466.97,15116.35,8084.07,11034.02,1144.02,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5581.99,2003.53,1114.89,10018.71,6562.03,8955.35,9667.16,9777.80,9936.68,9725.36,10211.63,9903.26,9911.26,8589.78,14576.68,16385.46,14072.34,11061.22,4540.52,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-09,1234.479980,1258.250000,1234.479980,1255.189941,1255.189941,3830610000,5953.40,10427.60,10714.62,12466.97,15116.35,8513.20,11034.02,1144.02,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5581.99,2003.53,1114.89,10018.71,6562.03,8955.35,9654.55,9777.80,9936.68,9725.36,10188.90,9903.26,9911.26,8589.78,14576.68,16385.46,14411.59,11061.22,4540.52,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8768.88,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2387.35,1079.82,4464.87,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
2011-12-12,1255.050049,1255.050049,1227.250000,1236.469971,1236.469971,3600570000,5953.40,10424.32,10708.80,12466.97,15204.95,8513.20,11034.02,1144.02,2131.31,546.32,4650.75,1787.47,6809.14,5173.98,7076.31,5650.43,8585.83,8031.47,7988.16,9396.34,8026.77,8775.47,6260.38,8651.79,8332.84,6693.27,7539.26,7544.37,6607.11,5034.36,7749.64,6951.17,7616.48,4489.93,1408.26,5581.99,2390.12,1114.89,10018.71,6562.03,8976.19,9654.55,9777.80,9936.68,9725.36,10188.90,9903.26,9911.26,8589.78,14576.68,16385.46,14765.73,11061.22,4540.52,4908.69,6263.01,8027.91,8390.55,8258.58,8868.59,9325.86,6396.16,8289.93,9785.84,9194.27,9188.75,9631.81,9569.39,8622.76,10000.00,10000.00,10000.00,10000.00,9519.64,9283.84,9841.54,8670.96,8912.62,7693.49,6765.30,5858.04,4674.88,2030.37,2004.27,2289.55,1079.82,4595.03,6282.55,11434.73,5637.73,10587.95,18668.03,14034.71,14447.80,7834.65,9394.85,10918.52,1012.40,11226.93,5463.22,2392.29
