Date,Open,High,Low,Close,Adj Close,Volume,Episode 0,Episode 1,Episode 2,Episode 3,Episode 4,Episode 5,Episode 6,Episode 7,Episode 8,Episode 9,Episode 10,Episode 11,Episode 12,Episode 13,Episode 14,Episode 15,Episode 16,Episode 17,Episode 18,Episode 19
2019-03-11,2747.610107,2784.000000,2747.610107,2783.300049,2783.300049,3749030000,10164.059325,10151.650147999999,9773.319335,10071.900150000005,9769.019284999998,9967.520015999999,10714.600097999999,10308.189695999998,9482.460449999997,9622.809572000002,10782.879887000003,10243.210691000002,10022.199464000001,10299.509520000001,9692.999755000003,10124.369870999995,10052.909180999999,10332.339840999997,9124.060301000003,10160.920166
2019-03-12,2787.340088,2798.320068,2786.729980,2791.520020,2791.520020,3414230000,10164.059325,10163.500246,9773.319335,10071.900150000005,9780.869382999997,9967.520015999999,10714.600097999999,10306.999754999997,9482.460449999997,9622.809572000002,10794.729985000002,10243.210691000002,10056.569581000002,10299.509520000001,9733.229736000003,10124.369870999995,10052.909180999999,10372.569821999998,9124.060301000003,10160.920166
2019-03-13,2799.780029,2821.239990,2799.780029,2810.919922,2810.919922,3766150000,10249.049316,10163.500246,9773.319335,10071.900150000005,9780.869382999997,9967.520015999999,10714.600097999999,10306.999754999997,9482.460449999997,9642.879641000001,10794.729985000002,10243.210691000002,10056.569581000002,10299.509520000001,9733.229736000003,10124.369870999995,10052.909180999999,10372.569821999998,9124.060301000003,10160.920166
2019-03-14,2810.379883,2815.000000,2803.459961,2808.479980,2808.479980,3469730000,10353.919189,10163.500246,9808.639159,10071.900150000005,9780.869382999997,9967.520015999999,10714.600097999999,10306.999754999997,9544.450439999997,9642.879641000001,10856.719975000002,10243.210691000002,10056.569581000002,10299.509520000001,9733.229736000003,10124.369870999995,10052.909180999999,10372.569821999998,9124.060301000003,10160.920166
2019-03-15,2810.790039,2830.729980,2810.790039,2822.479980,2822.479980,5962730000,10353.919189,10163.500246,9808.639159,10071.900150000005,9780.869382999997,9967.520015999999,10714.600097999999,10322.669675999998,9544.450439999997,9702.429689,10856.719975000002,10243.210691000002,10056.569581000002,10336.539549000001,9733.229736000003,10124.369870999995,10052.909180999999,10372.569821999998,9124.060301000003,10160.920166
2019-03-18,2822.610107,2835.409912,2821.989990,2832.939941,2832.939941,3552190000,10353.919189,10163.500246,9808.639159,10071.900150000005,9780.869382999997,9967.520015999999,10714.600097999999,10353.629635999998,9544.450439999997,9781.839601,10856.719975000002,10243.210691000002,10056.569581000002,10410.089597000002,9733.229736000003,10124.369870999995,10052.909180999999,10372.569821999998,9138.060301000003,10160.920166
2019-03-19,2840.760010,2852.419922,2823.270020,2832.570068,2832.570068,3620220000,10353.919189,10163.500246,9808.639159,10082.360111000005,9791.329343999998,9967.520015999999,10801.810059,10353.629635999998,9544.450439999997,9781.839601,10856.719975000002,10243.210691000002,10056.569581000002,10410.089597000002,9743.689697000003,10124.369870999995,10052.909180999999,10413.989742999998,9138.060301000003,10160.920166
2019-03-20,2831.340088,2843.540039,2812.429932,2824.229980,2824.229980,3771200000,10353.919189,10163.500246,9808.639159,10082.360111000005,9791.329343999998,9967.520015999999,10801.810059,10353.629635999998,9633.950439999997,9781.839601,10856.719975000002,10243.210691000002,10056.569581000002,10410.089597000002,9743.689697000003,10123.999997999996,10052.909180999999,10413.989742999998,9138.060301000003,10160.920166
2019-03-21,2819.719971,2860.310059,2817.379883,2854.879883,2854.879883,3546800000,10353.919189,10163.500246,9808.639159,10082.360111000005,9782.989255999997,9967.520015999999,10801.810059,10353.629635999998,9666.660399999997,9822.769532,10856.719975000002,10243.210691000002,10047.859620000001,10451.019528000003,9743.689697000003,10123.999997999996,10087.489258999998,10427.299800999997,9138.060301000003,10160.920166
2019-03-22,2844.520020,2846.159912,2800.469971,2800.709961,2800.709961,4237200000,10353.919189,10163.500246,9878.819091000001,10082.360111000005,9782.989255999997,10073.469966999999,10801.810059,10353.629635999998,9666.660399999997,9844.709474,10856.719975000002,10275.610594000002,10047.859620000001,10514.379391000002,9743.689697000003,10154.649900999995,10087.489258999998,10427.299800999997,9138.060301000003,10183.229981
2019-03-25,2796.010010,2809.790039,2785.020020,2798.360107,2798.360107,3376580000,10353.919189,10163.500246,9878.819091000001,10082.360111000005,9782.989255999997,10090.879879,10801.810059,10353.629635999998,9666.660399999997,9844.709474,10833.199956000002,10275.610594000002,10047.859620000001,10504.169430000002,9720.169678000004,10154.649900999995,10087.489258999998,10427.299800999997,9138.060301000003,10159.709962
2019-03-26,2812.659912,2829.870117,2803.989990,2818.459961,2818.459961,3266050000,10353.919189,10163.500246,9878.819091000001,10082.360111000005,9782.989255999997,10090.879879,10801.810059,10353.629635999998,9666.660399999997,9844.709474,10833.199956000002,10275.610594000002,10047.859620000001,10504.169430000002,9720.169678000004,10154.649900999995,10136.919433999998,10427.299800999997,9138.060301000003,10159.709962
2019-03-27,2819.719971,2825.560059,2787.719971,2805.370117,2805.370117,3372930000,10353.919189,10163.500246,9878.819091000001,10102.459965000005,9782.989255999997,10117.81982,10801.810059,10353.629635999998,9666.660399999997,9844.709474,10833.199956000002,10275.610594000002,10067.959474000001,10489.689450000002,9720.169678000004,10154.649900999995,10136.919433999998,10390.879878999996,9132.290282000004,10159.709962
2019-03-28,2809.399902,2819.709961,2798.770020,2815.439941,2815.439941,3158170000,10451.409423000001,10219.940430999999,9878.819091000001,10102.459965000005,9782.989255999997,10117.81982,10832.300293,10348.079830999997,9666.660399999997,9844.709474,10820.110112000002,10275.610594000002,10067.959474000001,10496.699460000002,9720.169678000004,10154.649900999995,10109.349609999997,10390.879878999996,9082.780516000003,10146.620118
2019-03-29,2828.270020,2836.030029,2819.229980,2834.399902,2834.399902,3740700000,10451.409423000001,10219.940430999999,9878.819091000001,10112.529789000006,9779.969235999997,10122.339839,10855.070312,10348.079830999997,9666.660399999997,9844.709474,10820.110112000002,10275.610594000002,10067.959474000001,10496.699460000002,9720.169678000004,10151.629880999995,10109.349609999997,10390.879878999996,9082.780516000003,10146.620118
2019-04-01,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3500760000,10541.079345000002,10219.940430999999,9938.33911,10112.529789000006,9779.969235999997,10122.339839,10855.070312,10348.079830999997,9692.580321999998,9844.709474,10820.110112000002,10275.610594000002,10067.959474000001,10496.699460000002,9720.169678000004,10151.629880999995,10109.349609999997,10390.879878999996,9082.780516000003,10146.620118
2019-04-02,2868.239990,2872.899902,2858.750000,2867.239990,2867.239990,3246900000,10662.539306000002,10219.940430999999,9938.33911,10112.529789000006,9779.969235999997,10122.339839,10855.070312,10348.079830999997,9692.580321999998,9844.709474,10820.110112000002,10309.860594000002,10067.959474000001,10496.699460000002,9768.899658000004,10151.629880999995,10158.079589999998,10390.879878999996,9082.780516000003,10146.620118
2019-04-03,2876.090088,2885.250000,2865.169922,2873.399902,2873.399902,3550240000,10662.539306000002,10219.940430999999,10011.679198000002,10112.529789000006,9779.969235999997,10122.339839,10926.200195,10382.749752999996,9692.580321999998,9844.709474,10820.110112000002,10309.860594000002,10067.959474000001,10496.699460000002,9768.899658000004,10151.629880999995,10158.079589999998,10390.879878999996,9082.780516000003,10146.620118
2019-04-04,2873.989990,2881.280029,2867.139893,2879.389893,2879.389893,3015180000,10662.539306000002,10219.940430999999,10100.58911,10112.529789000006,9847.999020999998,10122.339839,11007.220213999999,10401.269771999996,9743.500243999999,9883.709474,10820.110112000002,10384.900389000002,10067.959474000001,10502.859372000003,9768.899658000004,10151.629880999995,10158.079589999998,10390.879878999996,9157.820311000003,10146.620118
2019-04-05,2884.159912,2893.239990,2882.989990,2892.739990,2892.739990,3146820000,10662.539306000002,10307.810303999999,10176.289062,10112.529789000006,9860.148923999997,10179.249752,11007.220213999999,10401.269771999996,9822.180175999998,9883.709474,10820.110112000002,10458.920165000003,10067.959474000001,10502.859372000003,9768.899658000004,10151.629880999995,10158.079589999998,10390.879878999996,9221.770263000002,10146.620118
2019-04-08,2888.459961,2895.949951,2880.780029,2895.770020,2895.770020,3054030000,10759.169189000002,10307.810303999999,10276.218993,10112.529789000006,9860.148923999997,10179.249752,11007.220213999999,10401.269771999996,9822.180175999998,9883.709474,10820.110112000002,10536.220214000003,10067.959474000001,10516.209469000003,9846.199707000003,10177.129880999995,10158.079589999998,10404.229975999997,9221.770263000002,10146.620118
2019-04-09,2886.580078,2886.879883,2873.330078,2878.199951,2878.199951,3007980000,10759.169189000002,10307.810303999999,10276.218993,10112.529789000006,9860.148923999997,10179.249752,11007.220213999999,10401.269771999996,9822.180175999998,9883.709474,10820.110112000002,10536.220214000003,10067.959474000001,10516.209469000003,9846.199707000003,10177.129880999995,10158.079589999998,10404.229975999997,9221.770263000002,10146.620118
2019-04-10,2881.370117,2889.709961,2879.129883,2888.209961,2888.209961,3062380000,10759.169189000002,10377.530275,10382.968993,10112.529789000006,9860.148923999997,10224.509762,11081.730223999999,10401.269771999996,9822.180175999998,9883.709474,10820.110112000002,10536.220214000003,10067.959474000001,10498.639400000004,9846.199707000003,10159.559811999996,10158.079589999998,10404.229975999997,9221.770263000002,10146.620118
2019-04-11,2891.919922,2893.419922,2881.989990,2888.320068,2888.320068,2938540000,10759.169189000002,10377.530275,10382.968993,10112.529789000006,9860.148923999997,10314.359616,11081.730223999999,10401.269771999996,9891.930175999998,9883.709474,10820.110112000002,10536.220214000003,10067.959474000001,10498.639400000004,9855.019775000004,10159.559811999996,10153.549560999998,10404.229975999997,9221.770263000002,10146.620118
2019-04-12,2900.860107,2910.540039,2898.370117,2907.409912,2907.409912,3688490000,10843.799316000002,10377.530275,10382.968993,10112.529789000006,9860.148923999997,10397.309567,11081.730223999999,10401.269771999996,9891.930175999998,9883.709474,10820.110112000002,10536.220214000003,10078.079591000002,10498.639400000004,9855.019775000004,10159.559811999996,10146.099608999997,10404.340082999997,9221.770263000002,10161.540284
2019-04-15,2908.320068,2909.600098,2896.479980,2905.580078,2905.580078,3088330000,10843.799316000002,10462.460207,10382.968993,10112.529789000006,9874.818845999998,10397.309567,11217.690185,10401.269771999996,9932.150146999998,9883.709474,10849.320073000003,10555.310058000003,10078.079591000002,10498.639400000004,9855.019775000004,10159.559811999996,10175.309569999998,10404.340082999997,9221.770263000002,10189.560303
2019-04-16,2912.260010,2916.060059,2900.709961,2907.060059,2907.060059,3402210000,10959.729492000002,10462.460207,10382.968993,10112.529789000006,9892.188962999999,10397.309567,11331.750242999999,10401.269771999996,9932.150146999998,9883.709474,10866.690190000003,10555.310058000003,10078.079591000002,10498.639400000004,9855.019775000004,10159.559811999996,10175.309569999998,10404.340082999997,9221.770263000002,10189.560303
2019-04-17,2916.040039,2918.000000,2895.449951,2900.449951,2900.449951,3602300000,11095.339600000003,10536.580324999999,10382.968993,10112.529789000006,9892.188962999999,10397.309567,11427.890379999999,10401.269771999996,9943.440185999998,9883.709474,10866.690190000003,10555.310058000003,10077.729738000002,10498.639400000004,9866.309814000004,10159.209958999996,10175.309569999998,10404.340082999997,9294.430420000002,10189.560303
2019-04-18,2904.810059,2908.399902,2891.899902,2905.030029,2905.030029,3506850000,11187.309571000003,10604.460207999999,10382.968993,10112.529789000006,9892.188962999999,10463.359616,11427.890379999999,10401.269771999996,9943.440185999998,9883.709474,10866.690190000003,10555.310058000003,10077.729738000002,10493.509273000003,9859.349853000003,10159.209958999996,10175.309569999998,10404.340082999997,9327.640381000003,10189.560303
2019-04-22,2898.780029,2909.510010,2896.350098,2907.969971,2907.969971,2997950000,11269.859620000003,10685.260256999998,10382.968993,10138.169925000006,9892.188962999999,10463.359616,11427.890379999999,10401.269771999996,9943.440185999998,9881.329591,10871.270268000004,10555.310058000003,10077.729738000002,10491.479243000003,9859.349853000003,10159.209958999996,10175.309569999998,10404.340082999997,9344.460449000002,10189.560303
2019-04-23,2909.989990,2936.310059,2908.530029,2933.679932,2933.679932,3635030000,11269.859620000003,10685.260256999998,10507.638915,10138.169925000006,9892.188962999999,10504.139646,11527.380371,10401.269771999996,9943.440185999998,9881.329591,10871.270268000004,10555.310058000003,10077.729738000002,10491.479243000003,9859.349853000003,10159.209958999996,10175.309569999998,10404.340082999997,9344.460449000002,10189.560303
2019-04-24,2934.000000,2936.830078,2926.050049,2927.250000,2927.250000,3448960000,11269.859620000003,10764.060305999998,10618.838866999999,10176.079837000005,9892.188962999999,10504.139646,11628.490235,10401.269771999996,9943.440185999998,9907.949464,10871.270268000004,10555.310058000003,10077.729738000002,10491.479243000003,9887.449707000003,10159.209958999996,10175.309569999998,10404.340082999997,9344.460449000002,10189.560303
2019-04-25,2928.989990,2933.100098,2912.840088,2926.169922,2926.169922,3425280000,11269.859620000003,10764.060305999998,10618.838866999999,10176.079837000005,9892.188962999999,10504.139646,11731.510255,10401.269771999996,9943.440185999998,9907.949464,10871.270268000004,10555.310058000003,10077.729738000002,10491.479243000003,9887.449707000003,10159.209958999996,10175.309569999998,10431.140131999997,9383.390381000001,10189.560303
2019-04-26,2925.810059,2939.879883,2917.560059,2939.879883,2939.879883,3248500000,11269.859620000003,10874.790286999998,10618.838866999999,10201.799808000005,9892.188962999999,10504.139646,11731.510255,10401.269771999996,9943.440185999998,9907.949464,10871.270268000004,10554.229980000004,10070.219728000002,10491.479243000003,9887.449707000003,10159.209958999996,10175.309569999998,10431.140131999997,9402.150391000001,10189.560303
2019-04-29,2940.580078,2949.520020,2939.350098,2943.030029,2943.030029,3118780000,11269.859620000003,10874.790286999998,10726.148682,10214.429691000005,9905.898924,10504.139646,11731.510255,10448.409664999996,9943.440185999998,9907.949464,10871.270268000004,10554.229980000004,10070.219728000002,10504.109126000003,9901.159668000004,10159.209958999996,10175.309569999998,10431.140131999997,9436.450196000002,10189.560303
2019-04-30,2937.139893,2948.219971,2924.110107,2945.830078,2945.830078,3919330000,11269.859620000003,10874.790286999998,10726.148682,10214.429691000005,9905.898924,10504.139646,11731.510255,10486.409664999996,10008.270263999999,9923.729492999999,10871.270268000004,10554.229980000004,10070.219728000002,10504.109126000003,9901.159668000004,10159.209958999996,10175.309569999998,10431.140131999997,9436.450196000002,10244.380371
2019-05-01,2952.330078,2954.129883,2923.360107,2923.729980,2923.729980,3645850000,11269.859620000003,10874.790286999998,10726.148682,10214.429691000005,9905.898924,10504.139646,11731.510255,10524.269771999996,10008.270263999999,9923.729492999999,10871.270268000004,10554.229980000004,10070.219728000002,10504.109126000003,9901.159668000004,10162.010007999996,10178.109618999997,10450.800287999997,9448.600342000002,10244.380371
2019-05-02,2922.159912,2931.679932,2900.500000,2917.520020,2917.520020,3778890000,11360.649659000002,10874.790286999998,10726.148682,10195.129642000005,9905.898924,10504.139646,11731.510255,10524.269771999996,10026.420166,9923.729492999999,10871.270268000004,10554.229980000004,10070.219728000002,10504.109126000003,9901.159668000004,10162.010007999996,10178.109618999997,10450.800287999997,9448.600342000002,10244.380371
2019-05-03,2929.209961,2947.850098,2929.209961,2945.639893,2945.639893,3338120000,11360.649659000002,10874.790286999998,10726.148682,10195.129642000005,9905.898924,10504.139646,11731.510255,10508.109859999997,10038.910157,9923.729492999999,10871.270268000004,10525.919922000005,10060.489748000002,10504.109126000003,9901.159668000004,10162.010007999996,10171.899658999997,10450.800287999997,9448.600342000002,10244.380371
2019-05-06,2908.889893,2937.320068,2898.209961,2932.469971,2932.469971,3181520000,11473.719484000003,10874.790286999998,10726.148682,10195.129642000005,9905.898924,10504.139646,11731.510255,10527.579830999997,10038.910157,9923.729492999999,10899.390141000003,10525.919922000005,10060.489748000002,10504.109126000003,9901.159668000004,10190.129880999995,10171.899658999997,10450.800287999997,9448.600342000002,10244.380371
2019-05-07,2913.030029,2913.030029,2862.600098,2884.050049,2884.050049,3767100000,11551.309572000002,10874.790286999998,10726.148682,10181.769535000005,9892.729002,10569.369627,11731.510255,10527.579830999997,10038.910157,9923.729492999999,10899.390141000003,10525.919922000005,10060.489748000002,10504.109126000003,9901.159668000004,10190.129880999995,10171.899658999997,10450.800287999997,9448.600342000002,10269.790282999998
2019-05-08,2879.610107,2897.959961,2873.280029,2879.419922,2879.419922,3485790000,11616.899660000003,10874.790286999998,10809.48877,10181.769535000005,9892.729002,10569.369627,11760.680421,10527.579830999997,10014.990235000001,9923.729492999999,10899.390141000003,10525.919922000005,10020.809817000001,10504.109126000003,9901.159668000004,10190.129880999995,10123.479736999998,10450.800287999997,9448.600342000002,10248.810302999998
2019-05-09,2859.840088,2875.969971,2836.399902,2870.719971,2870.719971,3638820000,11616.899660000003,10919.810306999998,10809.48877,10181.769535000005,9892.729002,10569.369627,11760.680421,10527.579830999997,10014.990235000001,9923.729492999999,10899.390141000003,10459.699951000004,10020.809817000001,10504.109126000003,9834.939697000003,10190.129880999995,10123.479736999998,10384.580316999996,9448.600342000002,10248.810302999998
2019-05-10,2863.100098,2891.310059,2825.389893,2881.399902,2881.399902,3529600000,11608.229738000002,10919.810306999998,10874.838624,10181.769535000005,9892.729002,10566.689696,11760.680421,10527.579830999997,10014.990235000001,9923.729492999999,10899.390141000003,10459.699951000004,10020.809817000001,10504.109126000003,9834.939697000003,10190.129880999995,10123.479736999998,10384.580316999996,9448.600342000002,10248.810302999998
2019-05-13,2840.189941,2840.189941,2801.429932,2811.870117,2811.870117,3894030000,11593.859620000003,10933.970218999999,10874.838624,10181.769535000005,9890.078855,10566.689696,11760.680421,10527.579830999997,10014.990235000001,9923.729492999999,10899.390141000003,10459.699951000004,10020.809817000001,10439.869135000003,9834.939697000003,10190.129880999995,10123.479736999998,10384.580316999996,9448.600342000002,10222.240233999999
2019-05-14,2820.120117,2852.540039,2820.120117,2834.409912,2834.409912,3322720000,11527.529786000003,10933.970218999999,10874.838624,10181.769535000005,9890.078855,10566.689696,11760.680421,10527.579830999997,10014.990235000001,9923.729492999999,10829.860356000003,10459.699951000004,10020.809817000001,10381.019281000003,9834.939697000003,10190.129880999995,10123.479736999998,10384.580316999996,9448.600342000002,10222.240233999999
2019-05-15,2820.379883,2858.679932,2815.080078,2850.959961,2850.959961,3125950000,11454.529786000003,10933.970218999999,10874.838624,10181.769535000005,9890.078855,10566.689696,11760.680421,10527.579830999997,10014.990235000001,9923.729492999999,10829.860356000003,10459.699951000004,10020.809817000001,10381.019281000003,9834.939697000003,10190.129880999995,10123.479736999998,10384.580316999996,9448.600342000002,10222.240233999999
2019-05-16,2855.800049,2892.149902,2855.800049,2876.320068,2876.320068,3338060000,11454.529786000003,10933.970218999999,10874.838624,10181.769535000005,9861.618894,10524.909667,11760.680421,10497.139889999997,10014.990235000001,9923.729492999999,10829.860356000003,10459.699951000004,10020.809817000001,10381.019281000003,9834.939697000003,10190.129880999995,10140.029785999997,10384.580316999996,9465.150391000001,10222.240233999999
2019-05-17,2858.600098,2885.479980,2854.229980,2859.530029,2859.530029,3257950000,11454.529786000003,10933.970218999999,10862.948731,10181.769535000005,9861.618894,10524.909667,11818.540528,10497.139889999997,9951.43042,9923.729492999999,10829.860356000003,10403.550048000005,10020.809817000001,10381.019281000003,9834.939697000003,10190.129880999995,10140.029785999997,10384.580316999996,9465.150391000001,10158.680418999998
2019-05-20,2841.939941,2853.860107,2831.290039,2840.229980,2840.229980,3288870000,11406.089844000002,10933.970218999999,10862.948731,10159.899662000005,9861.618894,10524.909667,11818.540528,10544.799801999998,9951.43042,9923.729492999999,10829.860356000003,10403.550048000005,10020.809817000001,10381.019281000003,9834.939697000003,10190.129880999995,10140.029785999997,10393.150384999997,9465.150391000001,10158.680418999998
2019-05-21,2854.020020,2868.879883,2854.020020,2864.360107,2864.360107,3218700000,11406.089844000002,10933.970218999999,10814.858643,10159.899662000005,9831.128902999999,10524.909667,11818.540528,10544.799801999998,9951.43042,9923.729492999999,10829.860356000003,10403.550048000005,10020.809817000001,10361.719232000003,9834.939697000003,10190.129880999995,10140.029785999997,10393.150384999997,9465.150391000001,10158.680418999998
2019-05-22,2856.060059,2865.469971,2851.110107,2856.270020,2856.270020,3192510000,11336.770019000001,10933.970218999999,10771.808837999999,10159.899662000005,9861.079097999998,10524.909667,11818.540528,10544.799801999998,9951.43042,9923.729492999999,10829.860356000003,10397.190184000005,10020.809817000001,10361.719232000003,9834.939697000003,10190.129880999995,10140.029785999997,10393.150384999997,9465.150391000001,10077.210447999998
2019-05-23,2836.699951,2836.699951,2805.489990,2822.239990,2822.239990,3891980000,11266.870117000002,10933.970218999999,10721.018799,10159.899662000005,9861.079097999998,10524.909667,11818.540528,10544.799801999998,9951.43042,9923.729492999999,10829.860356000003,10397.190184000005,10020.809817000001,10361.719232000003,9834.939697000003,10206.169920999995,10140.029785999997,10393.150384999997,9481.190431,10015.960447999998
2019-05-24,2832.409912,2841.360107,2820.189941,2826.060059,2826.060059,2887390000,11266.870117000002,10933.970218999999,10721.018799,10159.899662000005,9861.079097999998,10524.909667,11818.540528,10544.799801999998,9951.43042,9923.729492999999,10829.860356000003,10397.190184000005,10020.809817000001,10361.719232000003,9834.939697000003,10206.169920999995,10102.739746999998,10393.150384999997,9481.190431,10026.330320999998
2019-05-28,2830.030029,2840.510010,2801.580078,2802.389893,2802.389893,4121410000,11266.870117000002,10933.970218999999,10619.828857999999,10151.549809000006,9810.819088999999,10455.199706,11818.540528,10544.799801999998,9896.090577,9923.729492999999,10829.860356000003,10397.190184000005,9970.549808000002,10365.539301000003,9834.939697000003,10206.169920999995,10102.739746999998,10354.850336999996,9481.190431,10026.330320999998
2019-05-29,2790.250000,2792.030029,2766.060059,2783.020020,2783.020020,3700050000,11126.229981000002,10933.970218999999,10619.828857999999,10151.549809000006,9810.819088999999,10455.199706,11786.530519,10544.799801999998,9896.090577,9923.729492999999,10829.860356000003,10365.170165000005,9913.409672000002,10365.539301000003,9834.939697000003,10206.169920999995,10102.739746999998,10354.850336999996,9481.190431,10026.330320999998
2019-05-30,2786.939941,2799.000000,2776.739990,2788.860107,2788.860107,3273790000,11126.229981000002,10933.970218999999,10619.828857999999,10151.549809000006,9810.819088999999,10331.159667,11786.530519,10544.799801999998,9844.700685,9923.729492999999,10829.860356000003,10365.170165000005,9913.409672000002,10365.539301000003,9834.939697000003,10206.169920999995,10102.739746999998,10354.850336999996,9481.190431,10026.330320999998
2019-05-31,2766.149902,2768.979980,2750.520020,2752.060059,2752.060059,3981020000,11126.229981000002,10933.970218999999,10465.658936,10151.549809000006,9810.819088999999,10193.849852,11708.200685,10544.799801999998,9782.600831,9923.729492999999,10829.860356000003,10294.500243000006,9913.409672000002,10365.539301000003,9801.559814000004,10206.169920999995,10051.369873999998,10354.850336999996,9481.190431,10026.330320999998
2019-06-03,2751.530029,2763.070068,2728.810059,2744.449951,2744.449951,3966700000,11126.229981000002,10812.630376,10465.658936,10151.549809000006,9810.819088999999,10193.849852,11708.200685,10544.799801999998,9675.130861,9853.549561999998,10722.390386000003,10294.500243000006,9843.229741000001,10365.539301000003,9801.559814000004,10206.169920999995,10051.369873999998,10354.850336999996,9368.890383000002,10026.330320999998
2019-06-04,2762.639893,2804.489990,2762.639893,2803.270020,2803.270020,3810430000,11126.229981000002,10812.630376,10465.658936,10151.549809000006,9810.819088999999,10193.849852,11708.200685,10506.229732999998,9675.130861,9853.549561999998,10602.480230000003,10294.500243000006,9798.819585000001,10365.539301000003,9801.559814000004,10206.169920999995,10012.799804999999,10354.850336999996,9368.890383000002,10026.330320999998
2019-06-05,2818.090088,2827.280029,2800.919922,2826.149902,2826.149902,3548830000,11011.979981000002,10812.630376,10465.658936,10151.549809000006,9810.819088999999,10193.849852,11708.200685,10506.229732999998,9675.130861,9854.429688999999,10602.480230000003,10294.500243000006,9798.819585000001,10365.539301000003,9801.559814000004,10206.169920999995,10064.009766,10354.850336999996,9368.890383000002,9978.640379999997
2019-06-06,2828.510010,2852.100098,2822.449951,2843.489990,2843.489990,3396410000,10958.709961000002,10812.630376,10346.168945,10137.469731000005,9810.819088999999,10193.849852,11638.580567,10506.229732999998,9661.050782999999,9854.429688999999,10606.390142000004,10294.500243000006,9798.819585000001,10365.539301000003,9801.559814000004,10206.169920999995,10064.009766,10354.850336999996,9368.890383000002,9978.640379999997
2019-06-07,2852.870117,2884.969971,2852.870117,2873.340088,2873.340088,3220250000,10925.879883000001,10763.380376,10310.239012999999,10137.469731000005,9794.77905,10193.849852,11638.580567,10506.229732999998,9661.050782999999,9914.899658999999,10661.020025000003,10294.500243000006,9798.819585000001,10365.539301000003,9801.559814000004,10206.169920999995,10064.009766,10354.850336999996,9368.890383000002,9978.640379999997
2019-06-10,2885.830078,2904.770020,2885.510010,2886.729980,2886.729980,3209210000,10958.989991000002,10763.380376,10349.169188999998,10208.419926000004,9794.77905,10193.849852,11638.580567,10506.229732999998,9661.050782999999,9999.37964,10731.090093000003,10294.500243000006,9846.009771000001,10486.819330000002,9801.559814000004,10206.169920999995,10064.009766,10354.850336999996,9368.890383000002,9992.450438999997
2019-06-11,2903.270020,2910.610107,2878.530029,2885.719971,2885.719971,3548420000,10958.989991000002,10761.790288,10349.169188999998,10208.419926000004,9794.77905,10193.849852,11637.100586,10506.229732999998,9661.050782999999,9999.37964,10731.090093000003,10294.500243000006,9889.249761000001,10486.819330000002,9801.559814000004,10206.169920999995,10124.589843999998,10354.850336999996,9368.890383000002,9992.450438999997
2019-06-12,2882.729980,2888.570068,2874.679932,2879.840088,2879.840088,3034130000,11018.649903000001,10701.680181,10349.169188999998,10208.419926000004,9794.77905,10193.849852,11637.100586,10506.229732999998,9661.050782999999,9999.37964,10731.090093000003,10294.500243000006,9889.249761000001,10569.269281000003,9801.559814000004,10206.169920999995,10124.589843999998,10397.080317999997,9368.890383000002,9992.450438999997
2019-06-13,2886.239990,2895.239990,2881.989990,2891.639893,2891.639893,3069810000,11018.649903000001,10701.680181,10378.049315999999,10208.419926000004,9818.349117999998,10193.849852,11637.100586,10597.209713999999,9661.050782999999,9999.37964,10731.090093000003,10294.500243000006,9889.249761000001,10622.959467000002,9801.559814000004,10206.169920999995,10124.589843999998,10403.580317999997,9368.890383000002,9992.450438999997
2019-06-14,2886.820068,2894.449951,2879.620117,2886.979980,2886.979980,2922330000,11018.649903000001,10709.270025,10410.159179999999,10208.419926000004,9818.349117999998,10139.659667,11637.100586,10597.209713999999,9688.330568999998,9999.37964,10731.090093000003,10294.500243000006,9889.249761000001,10671.109370000002,9801.559814000004,10206.169920999995,10124.589843999998,10403.580317999997,9368.890383000002,10043.860351999996
2019-06-17,2889.750000,2897.270020,2887.300049,2889.669922,2889.669922,2810140000,11018.649903000001,10725.530034,10474.899169999999,10208.419926000004,9818.349117999998,10139.659667,11637.100586,10597.209713999999,9719.040528999998,9999.37964,10731.090093000003,10294.500243000006,9884.589848000001,10671.359370000002,9801.559814000004,10249.659910999995,10124.589843999998,10403.580317999997,9364.230470000002,10043.860351999996
2019-06-18,2906.709961,2930.790039,2905.439941,2917.750000,2917.750000,3437620000,11119.459718000002,10725.530034,10474.899169999999,10208.419926000004,9885.779049999997,10139.659667,11637.100586,10597.209713999999,9786.470460999997,9999.37964,10734.030035000003,10294.500243000006,9884.589848000001,10671.359370000002,9801.559814000004,10265.989744999995,10124.589843999998,10403.580317999997,9364.230470000002,10043.860351999996
2019-06-19,2920.550049,2931.739990,2911.429932,2926.459961,2926.459961,3287890000,11119.459718000002,10725.530034,10609.629149999999,10208.419926000004,10020.509029999997,10139.659667,11654.400635,10762.899655,9786.470460999997,10172.679688999999,10734.030035000003,10355.980223000006,9884.589848000001,10671.359370000002,9832.329834000004,10297.009764999995,10124.589843999998,10403.580317999997,9364.230470000002,10043.860351999996
